Id,Label,Total characters,Digit percentage,Letter percentage,Uppercase percentage,Total number of sentences,Char frequency - a_x,Char frequency - b_x,Char frequency - c_x,Char frequency - d_x,Char frequency - e_x,Char frequency - f_x,Char frequency - g_x,Char frequency - h_x,Char frequency - i_x,Char frequency - j_x,Char frequency - k_x,Char frequency - l_x,Char frequency - m_x,Char frequency - n_x,Char frequency - o_x,Char frequency - p_x,Char frequency - q_x,Char frequency - r_x,Char frequency - s_x,Char frequency - t_x,Char frequency - u_x,Char frequency - v_x,Char frequency - w_x,Char frequency - x_x,Char frequency - y_x,Char frequency - z_x,Common char bigram 1,Common char bigram 2,Common char bigram 3,Common char bigram 4,Common char bigram 5,Common char bigram 6,Common char bigram 7,Common char bigram 8,Common char bigram 9,Common char bigram 10,Common char bigram 11,Common char bigram 12,Common char bigram 13,Common char bigram 14,Common char bigram 15,Common char bigram 16,Common char bigram 17,Common char bigram 18,Common char bigram 19,Common char bigram 20,Common char bigram 21,Common char bigram 22,Common char bigram 23,Common char bigram 24,Common char bigram 25,Common char bigram 26,Common char bigram 27,Common char bigram 28,Common char bigram 29,Common char bigram 30,Common char bigram 31,Common char bigram 32,Common char bigram 33,Common char bigram 34,Common char bigram 35,Common char bigram 36,Common char bigram 37,Common char bigram 38,Common char bigram 39,Common char bigram 40,Common char trigram 1,Common char trigram 2,Common char trigram 3,Common char trigram 4,Common char trigram 5,Common char trigram 6,Common char trigram 7,Common char trigram 8,Common char trigram 9,Common char trigram 10,Common char trigram 11,Common char trigram 12,Common char trigram 13,Common char trigram 14,Common char trigram 15,Common char trigram 16,Common char trigram 17,Common char trigram 18,Common char trigram 19,Common char trigram 20,Common char trigram 21,Common char trigram 22,Common char trigram 23,Common char trigram 24,Common char trigram 25,Common char trigram 26,Common char trigram 27,Common char trigram 28,Common char trigram 29,Common char trigram 30,Common char trigram 31,Common char trigram 32,Common char trigram 33,Common char trigram 34,Common char trigram 35,Common char trigram 36,Common char trigram 37,Common char trigram 38,Common char trigram 39,Common char trigram 40,Digit frequency - 0,Digit frequency - 1,Digit frequency - 2,Digit frequency - 3,Digit frequency - 4,Digit frequency - 5,Digit frequency - 6,Digit frequency - 7,Digit frequency - 8,Digit frequency - 9,Char frequency - a_y,Char frequency - b_y,Char frequency - c_y,Char frequency - d_y,Char frequency - e_y,Char frequency - f_y,Char frequency - g_y,Char frequency - h_y,Char frequency - i_y,Char frequency - j_y,Char frequency - k_y,Char frequency - l_y,Char frequency - m_y,Char frequency - n_y,Char frequency - o_y,Char frequency - p_y,Char frequency - q_y,Char frequency - r_y,Char frequency - s_y,Char frequency - t_y,Char frequency - u_y,Char frequency - v_y,Char frequency - w_y,Char frequency - x_y,Char frequency - y_y,Char frequency - z_y,Total words,Average words per sentence,Average POS types per sentence,POS to unique words ratio,Total stopwords,Average stopwords per sentence,Most frequent POS unigrams 1,Most frequent POS unigrams 2,Most frequent POS unigrams 3,Most frequent POS unigrams 4,Most frequent POS unigrams 5,Most frequent POS unigrams 6,Most frequent POS unigrams 7,Most frequent POS unigrams 8,Most frequent POS unigrams 9,Most frequent POS unigrams 10,Most frequent POS unigrams 11,Most frequent POS unigrams 12,Most frequent POS unigrams 13,Most frequent POS unigrams 14,Most frequent POS unigrams 15,Most frequent POS unigrams 16,Most frequent POS unigrams 17,Most frequent POS unigrams 18,Most frequent POS unigrams 19,Most frequent POS unigrams 20,Most frequent POS unigrams 21,Most frequent POS unigrams 22,Most frequent POS unigrams 23,Most frequent POS unigrams 24,Most frequent POS unigrams 25,Most frequent POS unigrams 26,Most frequent POS unigrams 27,Most frequent POS unigrams 28,Most frequent POS unigrams 29,Most frequent POS unigrams 30,Most frequent POS unigrams 31,Most frequent POS unigrams 32,Most frequent POS bigrams 1,Most frequent POS bigrams 2,Most frequent POS bigrams 3,Most frequent POS bigrams 4,Most frequent POS bigrams 5,Most frequent POS bigrams 6,Most frequent POS bigrams 7,Most frequent POS bigrams 8,Most frequent POS bigrams 9,Most frequent POS bigrams 10,Most frequent POS bigrams 11,Most frequent POS bigrams 12,Most frequent POS bigrams 13,Most frequent POS bigrams 14,Most frequent POS bigrams 15,Most frequent POS bigrams 16,Most frequent POS trigrams 1,Most frequent POS trigrams 2,Most frequent POS trigrams 3,Most frequent POS trigrams 4,Most frequent POS trigrams 5,Most frequent POS trigrams 6,Most frequent POS trigrams 7,Most frequent POS trigrams 8,Total sentences,Average sentence length
165,Human,1744,0.0,0.8130733944954128,0.014334862385321102,16,94,18,51,58,191,28,36,84,109,2,11,64,33,112,108,21,2,74,85,149,33,9,19,4,23,0,72,68,56,40,38,36,31,27,27,26,22,21,21,20,20,19,19,18,18,18,18,17,17,16,16,16,16,15,15,14,14,13,13,13,13,13,12,12,12,12,44,35,30,18,17,16,15,13,13,12,12,12,11,11,10,10,10,9,9,9,9,9,9,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,6,6,0,0,0,0,0,0,0,0,0,0,94,18,51,58,191,28,36,84,109,2,11,64,33,112,108,21,2,74,85,149,33,9,19,4,23,0,298,18.625,18.75,1.8987341772151898,153,9.5625,47,43,41,28,22,21,13,12,11,10,9,9,8,5,5,4,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,21,17,16,11,9,8,7,7,6,6,6,5,5,5,5,5,10,9,6,6,4,4,4,4,16,108.0625
166,Human,1245,0.0008032128514056225,0.7734939759036145,0.020883534136546186,13,87,9,21,34,138,15,17,61,77,3,7,33,35,70,69,10,0,46,49,96,24,16,26,3,17,0,60,46,38,30,28,25,24,23,23,22,21,19,19,17,15,14,14,14,13,13,13,12,12,12,12,12,11,11,11,10,10,10,10,10,10,9,9,9,9,8,30,21,15,12,12,11,11,11,11,10,10,10,10,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,5,1,0,0,0,0,0,0,0,0,0,87,9,21,34,138,15,17,61,77,3,7,33,35,70,69,10,0,46,49,96,24,16,26,3,17,0,248,19.076923076923077,19.076923076923077,2.1379310344827585,146,11.23076923076923,32,32,30,23,19,18,18,16,12,10,5,5,4,4,4,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,12,10,10,10,9,7,6,5,5,5,5,5,4,4,4,4,5,4,4,4,3,3,3,3,13,94.84615384615384
167,Human,3103,0.0,0.8111504995165968,0.012246213341927168,23,187,41,66,76,337,81,39,102,166,22,13,115,77,181,213,58,1,153,157,226,56,37,40,8,64,1,97,94,73,71,54,53,51,47,41,40,39,39,39,37,37,37,36,36,35,34,32,31,30,30,29,26,26,25,25,25,25,24,24,24,23,23,23,22,22,22,65,41,26,24,22,22,21,21,20,20,20,19,19,19,19,19,18,18,18,16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13,12,11,0,0,0,0,0,0,0,0,0,0,187,41,66,76,337,81,39,102,166,22,13,115,77,181,213,58,1,153,157,226,56,37,40,8,64,1,530,23.043478260869566,23.217391304347824,2.197530864197531,262,11.391304347826088,95,77,55,50,44,30,30,22,19,18,15,15,15,13,12,6,4,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,31,30,23,22,17,14,14,14,12,10,10,9,9,9,8,8,16,13,12,9,7,7,6,6,23,133.95652173913044
168,Human,2373,0.0,0.7947745469869364,0.012220817530552043,26,142,25,45,47,244,46,31,104,136,9,13,62,55,138,135,39,2,119,157,182,65,15,30,4,41,0,82,71,64,62,55,55,50,42,36,36,36,35,33,31,29,28,27,26,25,23,21,21,20,20,19,19,19,18,18,17,16,16,16,15,15,15,15,15,15,14,53,43,20,19,17,16,15,15,15,15,13,13,12,12,12,12,12,11,11,11,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8,8,0,0,0,0,0,0,0,0,0,0,142,25,45,47,244,46,31,104,136,9,13,62,55,138,135,39,2,119,157,182,65,15,30,4,41,0,423,16.26923076923077,16.26923076923077,2.0533980582524274,214,8.23076923076923,59,52,47,41,40,30,30,27,16,14,9,8,8,7,7,7,5,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,23,20,17,12,12,11,10,9,8,8,8,7,6,6,6,6,9,9,8,6,5,5,5,5,26,90.3076923076923
169,Human,2729,0.0,0.8024917552216929,0.014290949065591791,27,170,46,53,77,293,44,43,93,151,5,22,130,52,146,181,67,0,125,112,169,57,28,56,6,64,0,107,76,61,58,55,45,45,42,38,38,37,33,33,32,32,32,32,32,32,28,28,27,27,27,26,25,24,24,23,23,22,22,21,21,21,20,20,19,19,19,52,42,32,27,23,19,17,17,17,17,16,16,16,15,15,15,15,15,14,14,14,14,14,14,13,13,13,13,12,12,12,11,11,11,11,11,11,10,10,10,0,0,0,0,0,0,0,0,0,0,170,46,53,77,293,44,43,93,151,5,22,130,52,146,181,67,0,125,112,169,57,28,56,6,64,0,476,17.62962962962963,17.703703703703702,2.4020100502512562,229,8.481481481481481,66,62,45,41,37,33,26,23,22,17,17,16,16,15,9,6,6,5,3,3,3,2,2,1,1,0,0,0,0,0,0,0,23,21,20,17,17,13,12,10,9,8,8,7,7,7,7,6,12,9,8,7,7,5,5,5,27,100.11111111111111
170,Human,2969,0.0,0.7979117547995959,0.017514314584035028,34,203,36,77,102,264,68,29,124,182,2,12,107,84,166,211,61,0,134,151,186,63,17,46,0,43,1,107,91,85,77,74,64,61,48,46,43,42,42,40,39,36,34,34,34,32,31,31,29,29,29,28,28,26,26,26,26,26,24,24,24,23,23,22,21,21,21,67,63,49,39,30,26,24,23,23,21,19,19,19,17,17,17,16,16,16,16,15,15,15,15,15,15,14,14,14,14,14,13,13,13,13,13,12,12,12,12,0,0,0,0,0,0,0,0,0,0,203,36,77,102,264,68,29,124,182,2,12,107,84,166,211,61,0,134,151,186,63,17,46,0,43,1,539,15.852941176470589,15.852941176470589,2.5545023696682465,261,7.676470588235294,91,69,66,48,42,42,25,23,23,19,19,18,16,12,10,4,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,34,25,23,18,14,13,13,12,12,12,11,11,10,9,8,8,12,11,9,8,8,7,7,7,34,86.3529411764706
171,Human,2173,0.0,0.7952139898757478,0.013345605154164749,26,123,28,38,51,230,38,33,79,142,0,4,74,40,101,134,40,0,86,107,159,80,56,26,3,53,3,81,73,51,49,49,45,43,34,32,30,27,26,25,25,25,23,23,23,23,22,22,21,21,20,20,19,19,19,18,18,18,18,18,18,17,17,16,16,15,15,41,28,26,25,25,23,23,21,19,18,16,15,14,14,14,14,13,13,13,12,12,11,11,11,11,11,11,10,10,10,10,10,9,9,9,9,8,8,8,8,0,0,0,0,0,0,0,0,0,0,123,28,38,51,230,38,33,79,142,0,4,74,40,101,134,40,0,86,107,159,80,56,26,3,53,3,406,15.615384615384615,15.692307692307692,2.372093023255814,219,8.423076923076923,43,41,38,36,34,28,27,26,25,23,16,14,12,11,11,7,4,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,20,16,13,12,9,8,8,8,8,7,7,7,6,6,6,6,6,5,5,5,4,4,4,4,26,82.61538461538461
172,Human,3153,0.0,0.8068506184586108,0.009197589597209007,29,198,34,73,84,307,41,60,97,211,1,34,128,56,215,221,79,0,160,128,196,59,51,56,2,45,8,89,77,71,68,64,57,56,53,52,51,49,46,45,42,41,41,40,36,35,32,31,31,30,29,28,28,27,26,26,26,26,24,24,23,23,23,23,23,23,22,45,44,34,31,28,26,26,25,24,24,24,23,23,22,20,17,17,17,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,198,34,73,84,307,41,60,97,211,1,34,128,56,215,221,79,0,160,128,196,59,51,56,2,45,8,536,18.482758620689655,18.620689655172413,2.559241706161137,278,9.586206896551724,87,64,57,49,41,40,30,25,23,23,21,19,19,13,7,4,4,3,2,2,1,1,1,1,1,1,0,0,0,0,0,0,31,31,20,18,18,15,14,13,10,10,9,8,8,8,8,8,23,10,9,9,7,7,6,6,29,107.75862068965517
173,Human,2029,0.0009857072449482504,0.8008871365204534,0.008378511582060127,16,118,23,38,59,206,39,22,69,111,1,7,56,49,132,154,41,3,110,105,147,50,25,21,1,38,0,65,50,46,44,39,38,36,34,34,33,33,33,32,30,29,28,23,23,23,23,23,21,20,19,19,18,18,18,18,17,17,17,16,16,16,16,15,15,15,14,33,26,23,20,20,15,13,12,12,12,12,12,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,1,0,1,0,0,0,0,0,0,0,118,23,38,59,206,39,22,69,111,1,7,56,49,132,154,41,3,110,105,147,50,25,21,1,38,0,366,22.875,23.5,2.0324324324324325,191,11.9375,68,51,35,32,26,22,21,20,18,15,13,12,12,6,5,4,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,24,13,13,12,11,10,10,9,9,9,8,8,7,7,7,6,8,7,6,5,5,5,4,4,16,125.875
174,Human,2202,0.0018165304268846503,0.8001816530426885,0.009082652134423252,20,132,25,67,52,271,28,35,100,133,0,30,62,94,105,131,20,3,62,116,180,33,18,29,1,35,0,111,100,65,46,39,39,36,35,32,29,29,29,28,28,27,26,25,25,25,24,24,23,22,21,20,20,20,20,19,19,19,18,18,18,18,17,17,17,17,16,62,44,25,25,21,21,20,19,17,17,17,17,17,17,16,16,16,15,14,13,13,12,12,11,11,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,1,0,0,0,0,3,0,0,0,0,132,25,67,52,271,28,35,100,133,0,30,62,94,105,131,20,3,62,116,180,33,18,29,1,35,0,393,19.65,19.8,2.3294117647058825,183,9.15,62,46,44,37,32,31,29,22,20,17,12,9,7,6,5,3,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,21,19,16,15,14,12,12,11,9,8,8,8,8,8,7,7,9,8,8,7,7,6,6,6,20,109.15
175,Human,3339,0.0,0.8140161725067385,0.010182689427972447,31,191,36,108,69,369,85,32,99,227,3,21,88,100,182,206,61,1,188,208,257,62,33,34,6,52,0,109,85,83,77,69,57,52,51,48,47,46,45,44,44,42,40,39,38,36,35,35,34,34,33,33,32,30,30,30,28,28,28,26,26,26,24,24,24,23,23,59,48,27,24,24,23,22,22,21,21,19,19,19,19,18,18,18,17,17,17,17,16,16,16,16,16,15,15,15,15,14,14,14,14,14,14,14,13,13,13,0,0,0,0,0,0,0,0,0,0,191,36,108,69,369,85,32,99,227,3,21,88,100,182,206,61,1,188,208,257,62,33,34,6,52,0,542,17.483870967741936,17.774193548387096,2.177865612648221,244,7.870967741935484,96,84,61,60,42,25,23,23,22,18,15,13,13,12,10,10,8,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0,31,28,27,25,19,18,16,12,12,12,11,10,10,10,9,9,14,11,11,11,10,8,7,6,31,106.74193548387096
176,Human,1860,0.0016129032258064516,0.803763440860215,0.013440860215053764,18,106,10,35,53,189,28,34,69,103,1,15,54,55,87,145,30,4,86,104,160,51,17,31,6,22,0,80,54,41,37,34,33,32,32,30,28,26,22,22,22,21,20,20,20,20,20,19,19,17,17,17,17,17,17,16,16,16,15,15,15,14,14,13,13,13,13,34,29,28,15,13,12,12,12,11,11,11,11,11,11,11,11,11,11,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,1,1,0,0,0,1,0,0,0,0,106,10,35,53,189,28,34,69,103,1,15,54,55,87,145,30,4,86,104,160,51,17,31,6,22,0,329,18.27777777777778,18.5,2.018181818181818,169,9.38888888888889,62,51,40,29,21,20,14,11,10,10,10,9,8,7,6,5,5,4,3,3,1,1,1,1,0,0,0,0,0,0,0,0,23,22,15,12,9,9,8,8,8,7,6,6,5,5,4,4,10,8,7,7,6,6,5,4,18,102.38888888888889
177,Human,1689,0.0,0.8052101835405565,0.015985790408525755,15,95,20,37,37,189,37,28,58,99,3,13,50,39,119,123,25,0,84,90,110,31,23,24,2,24,0,51,47,39,35,33,32,29,27,26,25,25,24,23,23,23,22,22,21,19,18,17,17,16,16,15,15,15,15,14,14,14,14,13,13,13,13,13,13,12,12,31,19,18,14,12,12,12,12,11,11,11,11,11,11,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,95,20,37,37,189,37,28,58,99,3,13,50,39,119,123,25,0,84,90,110,31,23,24,2,24,0,293,19.533333333333335,19.666666666666668,1.84375,141,9.4,50,35,30,24,23,17,16,16,15,11,11,10,8,8,5,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,15,12,11,11,8,8,7,7,7,6,5,5,5,5,4,4,6,5,5,5,4,4,3,3,15,111.66666666666667
178,Human,1353,0.0,0.8048780487804879,0.016999260901699925,22,76,11,41,58,118,16,15,54,84,0,7,36,24,82,89,20,0,70,66,119,52,9,21,3,18,0,39,38,37,31,28,27,27,22,20,20,20,20,19,19,18,18,17,16,16,16,15,15,15,14,14,14,14,13,13,13,13,12,11,11,11,11,10,10,10,10,29,27,18,11,10,10,10,10,9,9,9,9,9,9,9,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,76,11,41,58,118,16,15,54,84,0,7,36,24,82,89,20,0,70,66,119,52,9,21,3,18,0,231,10.5,10.590909090909092,1.8203125,108,4.909090909090909,55,26,20,18,15,15,14,13,11,10,10,6,5,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,10,8,8,7,7,6,6,5,5,5,5,4,4,4,8,7,5,5,4,4,3,3,22,60.54545454545455
179,Human,2979,0.0,0.815038603558241,0.009734810339039947,29,163,46,78,105,330,41,24,136,148,2,11,112,49,142,201,43,5,133,162,268,99,27,45,7,51,0,103,100,75,75,59,53,51,47,42,40,40,39,38,38,37,36,36,36,36,35,34,33,32,31,31,31,30,29,29,28,28,26,25,24,24,22,22,22,22,22,67,53,32,28,28,28,28,26,25,22,21,21,21,21,18,18,18,18,18,17,17,17,17,17,17,16,16,16,16,15,14,14,14,14,14,14,13,12,12,12,0,0,0,0,0,0,0,0,0,0,163,46,78,105,330,41,24,136,148,2,11,112,49,142,201,43,5,133,162,268,99,27,45,7,51,0,488,16.82758620689655,17.0,2.6648648648648647,234,8.068965517241379,72,58,55,44,39,34,29,26,20,18,17,16,14,11,10,8,8,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,30,30,27,18,15,14,13,10,10,9,9,8,8,8,8,7,13,12,10,9,8,8,6,6,29,101.75862068965517
180,Human,1678,0.0,0.8128724672228844,0.013110846245530394,19,110,22,38,35,174,27,24,73,111,1,3,64,53,97,107,39,0,82,88,110,36,16,26,4,22,2,46,38,38,31,31,28,27,23,22,22,22,22,21,21,21,20,20,19,17,17,17,16,16,15,15,15,14,14,14,14,14,13,13,13,13,12,12,12,12,12,26,17,14,12,11,11,10,10,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,110,22,38,35,174,27,24,73,111,1,3,64,53,97,107,39,0,82,88,110,36,16,26,4,22,2,272,14.31578947368421,14.631578947368421,1.6162790697674418,127,6.684210526315789,41,40,37,28,23,15,13,10,9,9,8,7,7,6,6,5,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,14,14,11,10,10,10,9,7,5,5,5,5,5,5,5,5,8,5,5,4,4,4,3,3,19,87.36842105263158
181,Human,2300,0.0013043478260869566,0.8078260869565217,0.009565217391304347,18,125,29,39,49,257,30,31,111,133,8,19,79,35,140,160,38,0,116,131,163,43,21,53,7,41,0,71,70,65,53,47,41,39,38,34,33,33,32,31,30,28,27,27,26,26,22,21,21,20,20,19,19,19,19,18,18,18,18,18,17,17,17,17,17,16,16,45,44,20,19,18,16,15,15,14,14,14,14,14,14,14,14,13,12,12,12,12,12,12,11,11,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,2,0,0,0,0,0,0,0,1,0,125,29,39,49,257,30,31,111,133,8,19,79,35,140,160,38,0,116,131,163,43,21,53,7,41,0,385,21.38888888888889,21.5,2.1032608695652173,194,10.777777777777779,60,47,40,35,31,22,18,17,17,16,16,12,12,10,9,8,5,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,23,14,14,11,11,11,11,10,9,8,8,7,7,7,6,6,7,7,7,6,6,6,5,4,18,126.83333333333333
182,Human,3301,0.0,0.8176310209027567,0.010602847621932747,31,244,36,94,86,418,55,66,118,191,0,15,113,64,204,191,59,6,168,158,226,56,43,41,5,42,0,114,90,76,75,70,64,59,54,49,45,44,42,39,38,38,37,34,34,33,33,32,32,31,31,31,30,29,29,27,27,27,26,26,26,25,25,24,24,24,23,64,46,33,29,26,25,23,23,23,22,19,19,19,18,18,18,16,16,16,16,16,16,16,15,15,15,15,14,14,14,14,13,13,13,13,13,13,13,12,12,0,0,0,0,0,0,0,0,0,0,244,36,94,86,418,55,66,118,191,0,15,113,64,204,191,59,6,168,158,226,56,43,41,5,42,0,537,17.322580645161292,17.451612903225808,2.1215686274509804,244,7.870967741935484,100,79,59,49,44,35,19,19,19,17,17,15,14,14,12,10,5,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,33,27,27,22,17,17,15,15,11,10,9,8,8,8,8,7,14,13,10,10,8,8,7,7,31,105.51612903225806
183,Human,2433,0.0004110152075626798,0.8027127003699137,0.015618577887381833,25,147,24,42,80,251,84,40,100,176,8,4,59,45,156,154,30,0,131,106,129,56,40,60,4,24,3,84,59,46,46,46,46,43,43,42,40,39,37,34,33,32,31,30,30,30,30,29,28,27,26,26,26,24,23,22,21,21,21,19,19,19,19,18,18,18,18,28,24,24,24,23,22,21,20,20,20,19,18,18,17,17,16,16,16,16,16,15,14,14,13,13,13,13,13,13,13,13,13,13,12,12,12,11,11,11,11,0,0,0,0,0,1,0,0,0,0,147,24,42,80,251,84,40,100,176,8,4,59,45,156,154,30,0,131,106,129,56,40,60,4,24,3,435,17.4,17.4,2.57396449704142,224,8.96,61,59,49,32,31,26,25,24,22,17,17,16,15,13,10,7,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,14,14,14,13,12,12,11,10,10,10,9,9,9,8,8,8,10,10,8,7,6,6,6,5,25,96.36
184,Human,2833,0.0,0.7924461701376633,0.013766325450052947,26,159,25,56,95,281,49,37,152,160,4,20,88,69,153,222,56,1,113,144,190,60,24,42,2,42,1,96,90,67,56,54,50,50,49,47,45,45,43,40,39,39,37,37,35,31,30,29,29,29,29,27,27,26,26,25,25,25,23,23,22,22,22,21,21,21,20,48,32,26,26,25,25,23,22,20,20,19,19,18,17,16,16,15,15,15,14,14,14,14,14,14,13,13,13,12,12,12,12,12,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,159,25,56,95,281,49,37,152,160,4,20,88,69,153,222,56,1,113,144,190,60,24,42,2,42,1,537,20.653846153846153,21.0,2.5514018691588785,292,11.23076923076923,87,65,45,42,42,37,27,26,25,25,19,18,18,17,12,11,7,6,4,3,3,2,2,1,1,0,0,0,0,0,0,0,19,19,17,16,15,12,11,11,10,9,9,8,8,8,8,7,8,7,5,5,5,5,4,4,26,108.0
185,Human,3503,0.0,0.7901798458464173,0.010847844704538966,35,252,39,51,81,345,64,74,167,174,3,11,123,76,200,215,45,0,130,149,265,69,46,113,1,75,0,123,94,90,86,83,79,64,62,48,47,45,45,45,42,41,41,41,40,39,38,37,36,34,32,32,32,31,31,30,29,29,29,28,28,27,27,27,26,26,26,56,30,30,28,27,26,26,26,25,25,25,24,23,23,23,23,21,20,20,20,20,19,19,19,19,19,17,17,17,17,17,17,16,15,15,15,15,14,14,14,0,0,0,0,0,0,0,0,0,0,252,39,51,81,345,64,74,167,174,3,11,123,76,200,215,45,0,130,149,265,69,46,113,1,75,0,658,18.8,19.057142857142857,2.6573705179282867,368,10.514285714285714,85,74,59,58,54,51,39,38,37,32,28,22,20,11,10,10,8,7,6,5,5,3,3,1,0,0,0,0,0,0,0,0,24,23,22,20,18,18,14,13,12,12,11,11,10,9,9,9,12,10,8,7,6,6,6,5,35,99.11428571428571
186,Human,1757,0.0011383039271485487,0.8019351166761526,0.010813887307911212,17,92,22,35,46,198,32,35,77,91,0,9,51,28,106,112,28,0,83,88,151,42,9,29,4,41,0,69,63,57,45,31,30,29,28,27,22,22,22,20,20,20,19,19,18,18,17,16,16,15,15,15,14,14,14,14,14,14,13,13,13,13,12,12,12,11,11,51,43,22,13,12,11,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,1,0,0,0,0,0,1,0,0,0,92,22,35,46,198,32,35,77,91,0,9,51,28,106,112,28,0,83,88,151,42,9,29,4,41,0,298,17.529411764705884,17.647058823529413,1.8518518518518519,157,9.235294117647058,48,45,35,28,21,17,15,11,11,10,9,9,8,8,6,5,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,15,15,15,9,7,7,6,6,6,6,6,5,5,5,5,5,6,6,5,4,4,4,3,3,17,102.41176470588235
187,Human,1769,0.0,0.8106274731486716,0.01243640474844545,15,138,15,56,52,188,46,27,54,101,0,13,52,37,118,116,40,0,77,92,114,37,16,20,2,22,1,51,34,32,32,31,31,29,28,26,26,26,25,24,23,22,21,21,20,20,18,18,17,17,17,16,16,16,15,15,15,15,15,15,14,14,13,13,12,12,12,23,17,15,15,13,13,13,12,12,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,138,15,56,52,188,46,27,54,101,0,13,52,37,118,116,40,0,77,92,114,37,16,20,2,22,1,278,18.533333333333335,18.6,1.6411764705882352,118,7.866666666666666,60,39,29,28,23,19,11,10,9,9,7,7,6,5,5,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,21,17,14,14,8,8,6,6,6,6,5,5,5,5,5,4,10,6,6,6,5,4,4,3,15,117.0
188,Human,1895,0.0010554089709762533,0.8031662269129287,0.012137203166226913,14,88,11,51,44,221,45,25,76,107,1,12,79,51,124,118,39,0,88,64,114,40,23,51,2,48,0,54,44,42,38,36,34,33,33,30,29,29,28,23,23,22,21,21,21,21,21,20,20,20,20,20,20,19,19,19,19,18,17,17,17,17,17,16,16,16,15,31,30,19,18,17,17,16,16,16,16,15,15,15,15,15,14,14,14,14,13,13,12,11,11,11,10,10,9,9,9,9,9,9,9,9,9,8,8,8,8,0,1,0,0,0,0,0,0,0,1,88,11,51,44,221,45,25,76,107,1,12,79,51,124,118,39,0,88,64,114,40,23,51,2,48,0,337,24.071428571428573,24.071428571428573,2.119496855345912,158,11.285714285714286,61,43,39,22,20,18,17,17,15,14,10,10,9,9,8,7,6,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,24,19,9,9,8,8,7,7,7,7,6,6,6,6,5,5,10,7,6,5,4,4,4,4,14,134.42857142857142
